Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1776669617,100,,Aggregated,20.200000,0.000000,26,36,44,48,63,75,89,99,280,310,310,2599,0,26,33.61927465178095,5.895112997677643,312.2891319981136,12573.606002308581
1776669618,100,,Aggregated,19.900000,0.000000,26,36,44,48,63,74,89,98,280,310,310,2612,0,26,33.55843512020414,5.895112997677643,312.2891319981136,12515.537136294028
1776669619,100,,Aggregated,20.400000,0.000000,26,36,44,48,63,74,89,98,280,310,310,2628,0,26,33.48509016817804,5.895112997677643,312.2891319981136,12442.603120243532
1776669620,100,,Aggregated,21.500000,0.000000,26,36,43,48,62,74,89,98,280,310,310,2660,0,26,33.363641691712,5.895112997677643,312.2891319981136,12446.892857142857
1776669621,100,,Aggregated,20.200000,0.000000,26,36,43,48,62,74,89,98,280,310,310,2682,0,26,33.29265047984752,5.895112997677643,312.2891319981136,12450.744966442953
1776669622,100,,Aggregated,20.900000,0.000000,26,36,43,48,62,74,89,98,280,310,310,2692,0,26,33.25800980384686,5.895112997677643,312.2891319981136,12406.013001485884
1776669623,100,,Aggregated,22.600000,0.000000,26,36,43,47,62,74,89,97,280,310,310,2707,0,26,33.178977975603864,5.895112997677643,312.2891319981136,12339.829331363133
1776669624,100,,Aggregated,21.800000,0.000000,26,35,43,47,62,74,89,97,280,310,310,2723,0,26,33.08788569039796,5.895112997677643,312.2891319981136,12270.86265148733
1776669625,100,,Aggregated,20.300000,0.000000,26,35,43,47,62,74,89,97,280,310,310,2738,0,26,33.011102851703114,5.895112997677643,312.2891319981136,12206.567932797663
1776669626,100,,Aggregated,19.100000,0.000000,25,35,43,47,61,73,89,97,280,310,310,2763,0,25,32.882346701034855,5.895112997677643,312.2891319981136,12191.19073470865
1776669627,100,,Aggregated,18.400000,0.000000,25,35,43,47,61,73,89,97,280,310,310,2782,0,25,32.81733561321629,5.895112997677643,312.2891319981136,12209.867721063983
1776669628,100,,Aggregated,18.300000,0.000000,25,35,42,47,61,73,89,97,280,310,310,2794,0,25,32.75719107264517,5.895112997677643,312.2891319981136,12159.139942734431
1776669629,100,,Aggregated,19.100000,0.000000,25,35,42,47,61,73,88,97,280,310,310,2804,0,25,32.70075076639237,5.895112997677643,312.2891319981136,12117.647289586304
1776669630,100,,Aggregated,18.000000,0.000000,25,35,42,47,61,73,88,97,280,310,310,2814,0,25,32.67940190297227,5.895112997677643,312.2891319981136,12078.32551528074
1776669631,100,,Aggregated,18.300000,0.000000,25,35,42,46,61,73,88,97,280,310,310,2836,0,25,32.58622828736422,5.895112997677643,312.2891319981136,12084.932299012695
1776669632,100,,Aggregated,17.500000,0.000000,25,35,42,46,60,73,88,97,280,310,310,2850,0,25,32.510868238583626,5.895112997677643,312.2891319981136,12029.85649122807
1776669633,100,,Aggregated,15.300000,0.000000,25,35,42,46,60,73,88,97,280,310,310,2873,0,25,32.442834922365066,5.895112997677643,312.2891319981136,12034.5635224504
1776669634,100,,Aggregated,15.400000,0.000000,25,35,42,46,60,73,88,97,280,310,310,2897,0,25,32.35517289884383,5.895112997677643,312.2891319981136,12016.735588539868
1776669635,100,,Aggregated,15.600000,0.000000,25,35,42,46,60,73,88,96,280,310,310,2915,0,25,32.319009553327426,5.895112997677643,312.2891319981136,11955.308404802745
1776669636,100,,Aggregated,16.600000,0.000000,25,34,42,46,60,73,88,96,280,310,310,2936,0,25,32.24577637565893,5.895112997677643,312.2891319981136,11956.648841961853
1776669637,100,,Aggregated,17.400000,0.000000,25,34,42,46,60,73,88,96,280,310,310,2951,0,25,32.1879155011625,5.895112997677643,312.2891319981136,11898.131819722128
1776669638,100,,Aggregated,17.700000,0.000000,25,34,41,46,60,73,88,96,280,310,310,2970,0,25,32.10849462253335,5.895112997677643,312.2891319981136,11825.027609427609
1776669639,100,,Aggregated,17.200000,0.000000,24,34,41,46,60,73,88,96,280,310,310,2979,0,24,32.074173386682006,5.895112997677643,312.2891319981136,11790.977509231285
1776669640,100,,Aggregated,16.900000,0.000000,24,34,41,46,60,73,88,96,280,310,310,2993,0,24,32.02079546772919,5.895112997677643,312.2891319981136,11738.305713331107
1776669641,100,,Aggregated,17.400000,0.000000,24,34,41,46,59,73,88,96,260,310,310,3003,0,24,31.97618611918796,5.895112997677643,312.2891319981136,11703.061272061272
1776669642,100,,Aggregated,17.500000,0.000000,24,34,41,46,59,73,88,96,260,310,310,3018,0,24,31.907449872407277,5.895112997677643,312.2891319981136,11647.270046388338
1776669643,100,,Aggregated,17.600000,0.000000,24,34,41,45,59,72,88,96,260,310,310,3033,0,24,31.846275150975664,5.895112997677643,312.2891319981136,11592.72403560831
1776669645,100,,Aggregated,16.700000,0.000000,24,34,41,45,59,72,88,96,260,310,310,3053,0,24,31.771115505706874,5.895112997677643,312.2891319981136,11519.800196528005
1776669646,100,,Aggregated,16.800000,0.000000,24,33,41,45,59,72,88,96,260,310,310,3067,0,24,31.72062241927859,5.895112997677643,312.2891319981136,11469.208346918813
1776669647,100,,Aggregated,15.900000,0.000000,24,33,41,45,59,72,88,96,260,310,310,3082,1,24,31.66556891042319,5.895112997677643,312.2891319981136,11415.55905256327
1776669648,100,,Aggregated,15.500000,0.000000,24,33,41,45,59,72,88,96,260,310,310,3098,1,24,31.66139755452654,5.895112997677643,312.2891319981136,11358.680761781794
1776669649,100,,Aggregated,15.200000,0.000000,24,33,41,45,59,72,87,95,260,310,310,3115,1,24,31.578609700136294,5.895112997677643,312.2891319981136,11301.144141252007
1776669650,100,,Aggregated,14.600000,0.100000,24,33,40,45,59,72,87,95,260,310,310,3146,1,24,31.496797907479145,5.895112997677643,312.2891319981136,11351.278766687858
1776669651,100,,Aggregated,14.700000,0.100000,24,33,40,45,59,72,87,95,260,310,310,3163,2,24,31.429627119805136,5.895112997677643,312.2891319981136,11293.17641479608
1776669652,100,,Aggregated,14.500000,0.100000,24,33,40,45,59,72,87,95,260,310,310,3175,2,24,31.40095218139981,5.895112997677643,312.2891319981136,11252.097637795276
1776669653,100,,Aggregated,16.700000,0.100000,24,33,40,45,59,72,87,95,260,310,310,3188,2,24,31.34874602319325,5.895112997677643,312.2891319981136,11208.324027603514
1776669654,100,,Aggregated,17.000000,0.200000,24,33,40,45,59,72,87,95,260,310,310,3211,2,24,31.295575209878393,5.895112997677643,312.2891319981136,11218.972594207413
1776669655,100,,Aggregated,17.200000,0.200000,24,33,40,44,58,72,87,95,260,310,310,3232,2,24,31.206036267297414,5.895112997677643,312.2891319981136,11148.742574257425
1776669656,100,,Aggregated,17.000000,0.200000,24,32,40,44,58,72,87,95,260,310,310,3243,2,24,31.169860225686904,5.895112997677643,312.2891319981136,11114.490903484428
1776669657,100,,Aggregated,17.900000,0.200000,24,32,40,44,58,72,87,95,260,310,310,3270,2,24,31.114318751651837,5.895112997677643,312.2891319981136,11110.32385321101
1776669658,100,,Aggregated,17.900000,0.200000,24,32,40,44,58,72,87,95,260,310,310,3294,3,24,31.07891437368135,5.895112997677643,312.2891319981136,11116.046751669703
1776669659,100,,Aggregated,17.600000,0.200000,24,32,39,44,58,72,87,95,260,310,310,3300,3,24,31.05716927906156,5.895112997677643,312.2891319981136,11096.677575757576
1776669660,100,,Aggregated,18.700000,0.100000,24,32,39,44,58,72,86,95,260,310,310,3314,3,24,30.99812963998441,5.895112997677643,312.2891319981136,11052.160832830416
1776669661,100,,Aggregated,18.500000,0.200000,24,32,39,44,58,71,86,95,260,310,310,3352,4,24,30.924038587382277,5.895112997677643,312.2891319981136,11069.937052505966
1776669662,100,,Aggregated,18.500000,0.200000,24,32,39,44,58,71,86,95,260,310,310,3363,4,24,30.8801740912607,5.895112997677643,312.2891319981136,11035.209634255129
1776669663,100,,Aggregated,18.700000,0.200000,23,32,39,44,58,71,86,95,260,310,310,3376,4,23,30.835415168219964,5.895112997677643,312.2891319981136,10996.381220379148
1776669664,100,,Aggregated,18.800000,0.200000,23,32,39,44,58,71,86,95,260,310,310,3392,4,23,30.770605767664396,5.895112997677643,312.2891319981136,10950.646521226416
1776669665,100,,Aggregated,18.700000,0.200000,23,31,39,44,58,71,86,95,260,310,310,3412,4,23,30.692626577056878,5.895112997677643,312.2891319981136,10889.27754982415
1776669666,100,,Aggregated,18.000000,0.200000,23,31,39,43,58,71,86,95,260,310,310,3430,4,23,30.650383945750583,5.895112997677643,312.2891319981136,10914.493002915451
1776669667,100,,Aggregated,17.800000,0.200000,23,31,39,43,57,71,86,95,260,310,310,3445,4,23,30.600133310572044,5.895112997677643,312.2891319981136,10869.462409288824
1776669668,100,,Aggregated,18.500000,0.200000,23,31,39,43,57,71,86,95,260,310,310,3458,4,23,30.547811815476084,5.895112997677643,312.2891319981136,10835.468768074032
1776669669,100,,Aggregated,17.400000,0.200000,23,31,38,43,57,70,86,95,260,310,310,3479,4,23,30.49380513162356,5.895112997677643,312.2891319981136,10843.457890198333
1776669670,100,,Aggregated,17.400000,0.200000,23,31,38,43,57,70,86,94,260,310,310,3502,4,23,30.460163308372227,5.895112997677643,312.2891319981136,10853.900342661336
1776669671,100,,Aggregated,16.100000,0.100000,23,31,38,43,57,70,86,94,260,310,310,3515,4,23,30.417095799405654,5.895112997677643,312.2891319981136,10815.45746799431
1776669672,100,,Aggregated,18.800000,0.100000,23,31,38,43,57,70,86,94,260,310,310,3528,4,23,30.387742793629016,5.895112997677643,312.2891319981136,10778.808673469388
1776669673,100,,Aggregated,16.500000,0.000000,23,31,38,43,57,70,86,94,260,310,310,3540,4,23,30.33873955393502,5.895112997677643,312.2891319981136,10744.88361581921
1776669674,100,,Aggregated,16.200000,0.000000,23,31,38,43,57,70,85,94,260,310,310,3554,4,23,30.294310762501016,5.895112997677643,312.2891319981136,10705.720315137873
1776669675,100,,Aggregated,16.400000,0.000000,23,31,38,43,57,70,85,94,260,310,310,3571,4,23,30.242524813757704,5.895112997677643,312.2891319981136,10657.10697283674
1776669676,100,,Aggregated,16.100000,0.000000,23,31,38,43,57,70,85,94,260,310,310,3583,5,23,30.21454830419413,5.895112997677643,312.2891319981136,10624.529444599497
1776669677,100,,Aggregated,15.800000,0.000000,23,31,38,43,56,70,85,94,260,310,310,3599,5,23,30.166302590697818,5.895112997677643,312.2891319981136,10579.255348707975
1776669678,100,,Aggregated,15.400000,0.000000,23,30,38,42,56,70,85,94,260,310,310,3608,6,23,30.140962965332015,5.895112997677643,312.2891319981136,10553.736141906873
1776669679,100,,Aggregated,15.500000,0.100000,23,30,38,42,56,70,85,94,260,310,310,3623,6,23,30.107967805114573,5.895112997677643,312.2891319981136,10515.003588186586
1776669680,100,,Aggregated,15.500000,0.100000,23,30,38,42,56,70,85,94,260,310,310,3653,6,23,30.067417334224054,5.895112997677643,312.2891319981136,10574.494935669312
1776669681,100,,Aggregated,14.500000,0.200000,23,30,37,42,56,70,85,94,260,310,310,3685,6,23,29.992623465107695,5.895112997677643,312.2891319981136,10552.620895522388
